[lrno],[vesselname],[owner],[shipmanager],[operator],[flag],[dwt],[loa],[breadth],[depth],[statdecode]
9325439,SIERRA NEVADA HIGHWAY,Rabell Navigation Corp,Taiyo Nippon Kisen Co Ltd,Kawasaki Kisen Kaisha Ltd,PAN,12851,183.0,30.200000762939453,28.799999237060547,Vehicles Carrier
9252228,SPLENDID ACE,Mitsui OSK Lines Ltd,Mitsui OSK Lines Ltd,Mitsui OSK Lines Ltd,JPN,19893,198.0,32.200000762939453,33.700000762939453,Vehicles Carrier
9367607,CANOPUS LEADER,Leo PCTC Pte Ltd,United Ocean Ship Mgmt Pte Ltd,NYK Line,SNG,17382,179.89999389648438,32.200000762939453,34.799999237060547,Vehicles Carrier
9237307,GALAXY LEADER,Galaxy Maritime Ltd,Ray Car Carriers Ltd,NYK Line,BAH,17127,189.19999694824219,32.259998321533203,30.459999084472656,Vehicles Carrier
9237319,GLOBAL LEADER,Global Maritime Ltd-IOM,Ray Car Carriers Ltd,NYK Line,BAH,17006,189.19999694824219,32.259998321533203,30.459999084472656,Vehicles Carrier
9285615,MORNING CALM,Calm Maritime Ltd,Ray Car Carriers Ltd,EUKOR Car Carriers Inc,BAH,21005,199.94999694824219,32.25,32.639999389648438,Vehicles Carrier
9403217,GLORIOUS EXPRESS,Sagittarius PCTC Pte Ltd,United Ocean Ship Mgmt Pte Ltd,United Ocean Ship Mgmt Pte Ltd,SNG,17212,179.89999389648438,32.200000762939453,34.799999237060547,Vehicles Carrier
9318462,HOEGH DELHI,Gram Car Carriers Holdings,Hoegh Fleet Services AS,Hoegh Autoliners AS,SNG,16890,199.89999389648438,32.259998321533203,32.439998626708984,Vehicles Carrier
9403279,HYPERION LEADER,Hyperion Maritime SA,NYK Line,NYK Line,PAN,14381,190.02999877929688,28.200000762939453,29.430000305175781,Vehicles Carrier
9494905,LAKE FUXIAN,Fair Wind Navigation SA,Eastern Pacific Shipping Pte,CSAV,LIB,17245,199.99000549316406,32.259998321533203,34.409999847412109,Vehicles Carrier
9407665,HOEGH CARIBIA,Gram Car Carriers Holdings,OSM Ship Management Pte Ltd,Hoegh Autoliners AS,SNG,4693,140.0,22.399999618530273,22.950000762939453,Vehicles Carrier
9293521,MIRACULOUS ACE,Miraculous Shipping Ltd,Mitsui OSK Lines Ltd,Mitsui OSK Lines Ltd,CAY,19381,199.97000122070313,32.259998321533203,34.799999237060547,Vehicles Carrier
9312834,MORNING CHORUS,OW Shipping Co Pte Ltd,Wallenius Marine Singapore Pte,EUKOR Car Carriers Inc,SNG,21276,199.99000549316406,32.259998321533203,32.639999389648438,Vehicles Carrier
9336074,MORNING COMPOSER,LOS International SA,EUKOR Car Carriers Inc,EUKOR Car Carriers Inc,PAN,21052,199.97000122070313,32.259998321533203,32.639999389648438,Vehicles Carrier
9312822,MORNING CONCERT,Wilhelmsen Lines Car Carrier,Wilhelmsen Ship Management AS,EUKOR Car Carriers Inc,GBI,21500,199.99000549316406,32.259998321533203,32.639999389648438,Vehicles Carrier
9412567,TRANS LEADER,Lucretia Shipping SA,Santoku Senpaku Co Ltd,NYK Line,PAN,15154,180.0,30.0,33.520000457763672,Vehicles Carrier
8907606,NEKSU,Inderton Ltd SA,Natie Shipping Co Ltd,Natie Shipping Co Ltd,MGL,974,66.220001220703125,12.600000381469727,7.3499999046325684,Vehicles Carrier
8508917,SALZGITTER,Pureza Ships SA,Wilhelmsen Ship Mgmt Sdn Bhd,NYK Line,PAN,12077,172.5,29.370000839233398,28.25,Vehicles Carrier
8321905,PRINCE,Best Oasis Ltd,Prayati Shipping Pvt Ltd,Prayati Shipping Pvt Ltd,PAL,15940,190.0,32.209999084472656,30.840000152587891,Vehicles Carrier
9250232,ATLANTIC HIGHWAY,Eternity Maritime Shipping SA,Fukunaga Kaiun KK,Kawasaki Kisen Kaisha Ltd,PAN,17232,199.94000244140625,32.200000762939453,33.740001678466797,Vehicles Carrier
9283887,SAGITTARIUS LEADER,Ocean Empire Panama SA,Excel Marine Co Ltd,NYK Line,PAN,20098,199.94000244140625,32.259998321533203,34.799999237060547,Vehicles Carrier
9294355,TIANJIN HIGHWAY,Bullet Navigation SA,Taiyo Nippon Kisen Co Ltd,Kawasaki Kisen Kaisha Ltd,PAN,15461,179.99000549316406,32.200000762939453,32.209999084472656,Vehicles Carrier
9676864,ARIES LEADER,Yugao Ship Holding SA,NYK Line,NYK Line,PAN,18808,199.97999572753906,35.799999237060547,38.0,Vehicles Carrier
9432907,TOKYO CAR,Roptin Shipping Inc,Zodiac Maritime Ltd,Mitsui OSK Lines Ltd,LIB,12352,182.80000305175781,31.5,31.799999237060547,Vehicles Carrier
8513510,CENTURY LEADER No. 5,Mandheling/Hachiuma/Nippon,Hachiuma Steamship Co Ltd,NYK Line,PAN,15539,199.94000244140625,32.209999084472656,21.850000381469727,Vehicles Carrier
9464455,CRONUS LEADER,NST Enterprise SA,NYK Line,NYK Line,PAN,20096,199.94000244140625,32.259998321533203,34.799999237060547,Vehicles Carrier
9210440,CRYSTAL RAY,Crystal Ray Shipping Ltd,Ray Car Carriers Ltd,EUKOR Car Carriers Inc,BAH,21400,199.97999572753906,32.259998321533203,32.639999389648438,Vehicles Carrier
9542295,GARDENIA ACE,Holy Tiger Navigation SA,Fuyoh Shipping Co,Mitsui OSK Lines Ltd,LIB,15154,180.0,30.0,33.520000457763672,Vehicles Carrier
8607749,HUDSON LEADER,Hudson River,NYK Line,NYK Line,PAN,14104,180.02000427246094,32.259998321533203,20.069999694824219,Vehicles Carrier
9441609,MORNING CLASSIC,Classic Ray Ltd,Ray Car Carriers Ltd,EUKOR Car Carriers Inc,BAH,21000,199.99000549316406,32.259998321533203,35.0,Vehicles Carrier
9177052,MOSEL ACE,Natureza Maritima SA,Wilhelmsen Ship Mgmt Sdn Bhd,Mitsui OSK Lines Ltd,PAN,12743,176.69999694824219,31.100000381469727,28.0,Vehicles Carrier
9153549,POLARIS ACE,New Polaris SA,Kansai Steamship Co Ltd,Cido Car Carrier Service Co,PAN,15522,188.0,31.200000762939453,30.899999618530273,Vehicles Carrier
8608157,HYUNDAI No. 106,Zodiac Maritime Ltd,Zodiac Maritime Ltd,Hyundai Glovis Co Ltd,LIB,12848,184.21000671386719,30.610000610351563,27.610000610351563,Vehicles Carrier
9267912,JASPER ARROW,Jasper Maritime Ltd-IOM,Ray Car Carriers Ltd,Kawasaki Kisen Kaisha Ltd,BAH,21040,199.94000244140625,32.25,32.720001220703125,Vehicles Carrier
9205976,AMERICAN HIGHWAY,Eternity Maritime Shipping SA,Taiyo Nippon Kisen Co Ltd,Kawasaki Kisen Kaisha Ltd,PAN,16750,179.14599609375,32.200000762939453,32.290000915527344,Vehicles Carrier
9158616,ASIAN CAPTAIN,EUKOR Car Carriers Inc,EUKOR Car Carriers Inc,EUKOR Car Carriers Inc,KRS,25765,228.77999877929688,32.259998321533203,32.090000152587891,Vehicles Carrier
9448061,SEPANG EXPRESS,PCTC Express VII BV,Vroon BV,Vroon BV,PAN,15154,180.0,30.0,33.520000457763672,Vehicles Carrier
9323780,COLORADO HIGHWAY,Colorado Highway Panama SA,Taiyo Nippon Kisen Co Ltd,Kawasaki Kisen Kaisha Ltd,PAN,8546,183.0,30.200000762939453,28.799999237060547,Vehicles Carrier
8905165,SWARNA BAHTERA,Jembatan Nusantara PT,Jembatan Nusantara PT,Jembatan Nusantara PT,IDA,2181,93.599998474121094,16.0,5.940000057220459,Vehicles Carrier
9114165,GLOVIS PHOENIX,Hyundai Glovis Co Ltd,Haeyoung Maritime Serv Co Ltd,Hyundai Glovis Co Ltd,KRS,13292,184.69999694824219,30.600000381469727,19.319999694824219,Vehicles Carrier
9326079,TRANS FUTURE 5,Feng Li Maritime Corp,Toyofuji Shipping Co Ltd,Toyofuji Shipping Co Ltd,PAN,14906,199.99000549316406,32.259998321533203,36.209999084472656,Vehicles Carrier
9701140,GOODWOOD,Fair Wind Navigation SA,Zodiac Maritime Ltd,Zodiac Maritime Ltd,LIB,18770,199.97000122070313,32.259998321533203,34.799999237060547,Vehicles Carrier
8913514,JINSEI MARU,NYK Line,Hachiuma Steamship Co Ltd,NYK Line,JPN,17435,198.60000610351563,32.200000762939453,14.300000190734863,Vehicles Carrier
9213818,VEGA LEADER,Aires del Mar Compania SA,Far-East Transport Co Ltd,NYK Line,PAN,16396,180.0,32.259998321533203,34.599998474121094,Vehicles Carrier
7917551,MADAME BUTTERFLY,Parsifal Shipping Pte Ltd,Wallenius Marine Singapore Pte,Wallenius Wilhelmsen Logistics,SNG,28223,198.1300048828125,32.25,31.200000762939453,Vehicles Carrier
8517944,H 103,Avanti Services Corp,Avanti Services Corp,Avanti Services Corp,SKN,12893,184.02999877929688,30.610000610351563,14.199999809265137,Vehicles Carrier
9427952,PAGNA,Pagna GmbH & Co KG,Laeisz F Schiffahrts mbH & Co,Laeisz F Schiffahrts mbH & Co,GIB,11315,182.89999389648438,31.5,31.799999237060547,Vehicles Carrier
8016548,MORNING CEDAR,EUKOR Car Carriers Inc,EUKOR Car Carriers Inc,EUKOR Car Carriers Inc,KRS,28100,198.0,32.25,31.200000762939453,Vehicles Carrier
9209518,MERIDIAN ACE,Mitsui OSK Lines Ltd,Mitsui OSK Lines Ltd,Mitsui OSK Lines Ltd,JPN,20144,199.94000244140625,32.200000762939453,33.740001678466797,Vehicles Carrier
9663300,MORNING CHANT,2609 International SA,EUKOR Car Carriers Inc,EUKOR Car Carriers Inc,MAI,20190,199.97999572753906,32.259998321533203,32.639999389648438,Vehicles Carrier
9083988,MISAKI,Kyodogumi Kaiun,Kyodogumi Kaiun,Kyodogumi Kaiun,JPN,1418,89.5,13.5,8.0799999237060547,Vehicles Carrier
9283875,PHOENIX LEADER,Kotobuki/Kotobuki Shipping,NYK Line,NYK Line,PAN,20146,199.94000244140625,32.259998321533203,34.799999237060547,Vehicles Carrier
9514987,VIKING EMERALD,Gram Car Carriers Holdings,OSM Ship Management Pte Ltd,Gram & Co AS,SNG,12500,167.25,28.0,30.090000152587891,Vehicles Carrier
9391593,CSCC EUROPE,Europe Shipping Ltd,Ray Car Carriers Ltd,China Shipping Car Carrier Inc,BAH,21300,199.89999389648438,32.259998321533203,32.639999389648438,Vehicles Carrier
9519145,MORNING CORNELIA,Pedregal Maritime SA,Shoei Kisen Kaisha Ltd,EUKOR Car Carriers Inc,PAN,22746,199.94000244140625,32.259998321533203,34.799999237060547,Vehicles Carrier
9420045,HOEGH ST. PETERSBURG,Pioneer Leasing Ltd,Hoegh Fleet Services AS,Hoegh Autoliners AS,NIS,27352,228.77999877929688,32.256999969482422,32.590000152587891,Vehicles Carrier
9477919,MORNING CAMILLA,La Darien Navegacion SA,Shoei Kisen Kaisha Ltd,EUKOR Car Carriers Inc,PAN,22692,199.94000244140625,32.259998321533203,34.799999237060547,Vehicles Carrier
9675585,MORNING CHERRY,Shoei Kisen/Paraiso Shipping,Shoei Kisen Kaisha Ltd,EUKOR Car Carriers Inc,PAN,18556,199.97000122070313,32.259998321533203,34.799999237060547,Vehicles Carrier
9539236,EMERALD ACE,White Bear Maritime Ltd,Mitsui OSK Lines Ltd,Mitsui OSK Lines Ltd,MAI,18334,199.99000549316406,32.259998321533203,34.520000457763672,Vehicles Carrier
9372810,POLARIS LEADER,Virgo PCTC Pte Ltd,United Ocean Ship Mgmt Pte Ltd,NYK Line,SNG,17406,179.89999389648438,32.200000762939453,34.799999237060547,Vehicles Carrier
9515474,IRIS ACE,Hilary Navigation SA,Mitsui OSK Lines Ltd,Mitsui OSK Lines Ltd,CAY,14349,187.52999877929688,28.200000762939453,19.100000381469727,Vehicles Carrier
8909123,SERASI I,Toyofuji Serasi Indonesia,Toyofuji Serasi Indonesia,Toyofuji Serasi Indonesia,IDA,2457,107.13999938964844,18.299999237060547,6.4000000953674316,Vehicles Carrier
9233167,JEAN ANNE,Pasha Hawaii Transport Lines,Pasha Group,Pasha Group,USA,12561,176.0,31.041999816894531,28.0,Vehicles Carrier
9077836,TOPAZ ACE,Back-Boned Maritime,Cido Shipping HK Co Ltd,Cido Car Carrier Service Co,PAN,14696,179.89999389648438,32.229999542236328,14.399999618530273,Vehicles Carrier
9153783,HOEGH PUSAN,Hoegh Autoliners Shpg Pte Ltd,Hoegh Autoliners AS,Hoegh Autoliners AS,SNG,13695,179.47500610351563,32.200000762939453,29.600000381469727,Vehicles Carrier
9515008,VIKING SEA,Gram Car Carriers Holdings,Gram & Co AS,Mitsui OSK Lines Ltd,SNG,10600,167.25,28.0,30.090000152587891,Vehicles Carrier
9442627,CHANG FA LONG,CSC RoRo Logistics Co Ltd,CSC RoRo Logistics Co Ltd,CSC RoRo Logistics Co Ltd,CHR,6561,140.5,24.399999618530273,9.9200000762939453,Vehicles Carrier
9250220,MEDITERRANEAN HIGHWAY,Braveza Maritima SA,Wilhelmsen Ship Mgmt Sdn Bhd,Kawasaki Kisen Kaisha Ltd,PAN,17228,199.94000244140625,32.200000762939453,33.740001678466797,Vehicles Carrier
9554200,PRECIOUS ACE,Fornax Line Shipping SA,Mitsui OSK Lines Ltd,Nissan Motor Car Carrier,CAY,19045,199.97000122070313,32.259998321533203,34.799999237060547,Vehicles Carrier
9441594,GLOVIS CARAVEL,Caravel Maritime Ltd,Ray Car Carriers Ltd,Hyundai Glovis Co Ltd,BAH,20434,199.99000549316406,32.259998321533203,35.0,Vehicles Carrier
9531739,ATLAS LEADER,Kialoa Leasing/FI Kiwi Leasing,NYK Line,NYK Line,JPN,21323,199.94000244140625,32.259998321533203,34.259998321533203,Vehicles Carrier
9188790,VIKING CHANCE,Maple Navigation SA,OSM Ship Management Pte Ltd,UECC,SNG,10834,164.0,28.0,29.25,Vehicles Carrier
9668491,NEPTUNE GALENE,Aristotle Navigation Co Ltd,Neptune Lines Shipping,Neptune Lines Shipping,GRC,11260,169.55000305175781,28.0,30.559999465942383,Vehicles Carrier
9291133,CETUS LEADER,Zuijin Shipholding,NYK Line,NYK Line,PAN,21447,199.94000244140625,32.259998321533203,34.799999237060547,Vehicles Carrier
8319718,CENTURY HIGHWAY NO. 2,Canopus Maritime Co Ltd,Taiyo Nippon Kisen Co Ltd,Kawasaki Kisen Kaisha Ltd,PAN,15509,185.75,32.009998321533203,14.380000114440918,Vehicles Carrier
8517279,GLOBAL SPIRIT,World Car Carriers Inc,Nissan Motor Car Carrier,Hoegh Autoliners AS,LIB,16493,190.52999877929688,32.259998321533203,13.291000366210938,Vehicles Carrier
9272890,TEXAS HIGHWAY,Kawasaki Kisen/Taiyo Nippon,Taiyo Nippon Kisen Co Ltd,Kawasaki Kisen Kaisha Ltd,JPN,17481,199.94000244140625,32.200000762939453,33.740001678466797,Vehicles Carrier
9519121,TRITON ACE,Arena Shipping SA,Mitsui OSK Lines Ltd,Mitsui OSK Lines Ltd,PAN,22723,199.94000244140625,32.259998321533203,34.799999237060547,Vehicles Carrier
9377523,TIRRANNA,Wilhelmsen Lines Shipowning,Wilhelmsen Ship Management AS,Wallenius Wilhelmsen Logistics,NIS,29936,231.60000610351563,32.259998321533203,34.700000762939453,Vehicles Carrier
9166895,YU HENG XIAN FENG,NYKCOS Car Carrier Co Ltd,NYKCOS Car Carrier Co Ltd,NYKCOS Car Carrier Co Ltd,CHR,13418,180.0,32.259998321533203,34.5,Vehicles Carrier
9481075,VIKING DIAMOND,Gram Car Carriers Holdings,OSM Ship Management Pte Ltd,Kawasaki Kisen Kaisha Ltd,SNG,12572,167.24000549316406,28.0,30.090000152587891,Vehicles Carrier
9335953,APHRODITE LEADER,Springwind Navigation SA,NYK Line,NYK Line,PAN,21443,199.94000244140625,32.259998321533203,34.799999237060547,Vehicles Carrier
9294367,GUANGZHOU HIGHWAY,Sapphire Sea Carriers SA,Kawasaki Kisen Kaisha Ltd,Kawasaki Kisen Kaisha Ltd,PAN,15301,179.99000549316406,32.200000762939453,32.209999084472656,Vehicles Carrier
9663295,MORNING CAPO,2608 International SA,EUKOR Car Carriers Inc,EUKOR Car Carriers Inc,MAI,20139,199.97999572753906,32.259998321533203,32.639999389648438,Vehicles Carrier
9336086,MORNING CAROL,S293 International SA,EUKOR Car Carriers Inc,EUKOR Car Carriers Inc,PAN,21044,199.97000122070313,32.259998321533203,32.639999389648438,Vehicles Carrier
9203588,ASIAN DYNASTY,EUKOR Car Carriers Inc,Haeyoung Maritime Serv Co Ltd,EUKOR Car Carriers Inc,KRS,21224,199.94999694824219,32.259998321533203,32.090000152587891,Vehicles Carrier
8912663,IDM SYMEX,Rptd Sold Undisclosed Interest,Rptd Sold Undisclosed Interest,Rptd Sold Undisclosed Interest,SKN,12763,183.92999267578125,30.639999389648438,30.229999542236328,Vehicles Carrier
9073701,SHOHJIN,Frazer Shipholding SA,NYK Line,NYK Line,PAN,16178,179.02999877929688,32.259998321533203,34.049999237060547,Vehicles Carrier
9477921,DEMETER LEADER,Demeter Shipping SA,Wilhelmsen Ship Mgmt Sdn Bhd,NYK Line,PAN,20019,199.94000244140625,32.259998321533203,34.799999237060547,Vehicles Carrier
9509401,JUPITER SPIRIT,Secure Shipping Co Ltd,Nissan Motor Car Carrier,Nissan Motor Car Carrier,LIB,13954,183.0,30.200000762939453,28.799999237060547,Vehicles Carrier
9203291,ASIAN KING,NOCC Shipowning AS,EUKOR Car Carriers Inc,EUKOR Car Carriers Inc,PAN,21511,199.97999572753906,32.259998321533203,32.090000152587891,Vehicles Carrier
9491886,PASSERO,Passero GmbH & Co KG,Laeisz Reederei,TB Marine-Hamburg GmbH,GEU,12755,183.28999328613281,31.489999771118164,31.799999237060547,Vehicles Carrier
9325221,GRAND RUBY,TK Navigation Panama SA,Cido Shipping HK Co Ltd,Cido Car Carrier Service Co,PAN,18117,199.89999389648438,32.259998321533203,35.799999237060547,Vehicles Carrier
9312470,HOEGH DETROIT,Hoegh Autoliners Shipping AS,Hoegh Fleet Services AS,Hoegh Autoliners AS,NIS,27100,228.77000427246094,32.259998321533203,32.590000152587891,Vehicles Carrier
9267687,PROGRESS ACE,Bright Ocean Maritime SA,Mitsui OSK Lines Ltd,Mitsui OSK Lines Ltd,PAN,19512,199.53999328613281,32.259998321533203,33.810001373291016,Vehicles Carrier
9267699,PROMINENT ACE,Aurora Car Maritime Trans SA,Mitsui OSK Lines Ltd,Mitsui OSK Lines Ltd,PAN,19550,199.53999328613281,32.259998321533203,33.810001373291016,Vehicles Carrier
9338888,PROMETHEUS LEADER,Bacchus Shipping Pte Ltd,Wilhelmsen Ship Mgmt Sdn Bhd,NYK Line,SNG,14382,190.02999877929688,28.200000762939453,29.430000305175781,Vehicles Carrier
8018168,TERRIER,Wilhelmsen Lines Shipowning AS,Wilhelmsen Lines Car Carrier,EUKOR Car Carriers Inc,NIS,17863,194.49000549316406,32.009998321533203,19.870000839233398,Vehicles Carrier
9553115,THEMIS LEADER,FPG Shipholding Panama SA,NYK Line,NYK Line,PAN,20037,199.94000244140625,32.259998321533203,34.799999237060547,Vehicles Carrier
8921793,SERA,Priyanka Shipping Ltd,Priyanka Shipping Ltd,Priyanka Shipping Ltd,CMR,4979,148.22000122070313,20.399999618530273,6.8600001335144043,Vehicles Carrier
9706994,GLOVIS CROWN,KSF 26 International SA,Hyundai Glovis Co Ltd,Hyundai Glovis Co Ltd,MAI,20019,199.97999572753906,32.259998321533203,32.639999389648438,Vehicles Carrier
9325776,WESTERN HIGHWAY,Bulkstar Enterprise Co Ltd,Taiyo Nippon Kisen Co Ltd,Kawasaki Kisen Kaisha Ltd,PAN,12980,188.02999877929688,28.200000762939453,27.409999847412109,Vehicles Carrier
9667344,FREMANTLE HIGHWAY,Luster Maritime/Higaki Sangyo,Shoei Kisen Kaisha Ltd,Kawasaki Kisen Kaisha Ltd,PAN,18549,199.97000122070313,32.259998321533203,34.799999237060547,Vehicles Carrier
8605167,TANCRED,Wilhelmsen Lines Shipowning AS,Wilhelmsen Lines Car Carrier,EUKOR Car Carriers Inc,NIS,15577,190.05000305175781,32.259998321533203,13.75,Vehicles Carrier
9277838,IVORY ARROW,Ivory Maritime Ltd,Ray Car Carriers Ltd,Kawasaki Kisen Kaisha Ltd,BAH,21300,199.96000671386719,32.25,32.639999389648438,Vehicles Carrier
9674177,GLOVIS SUPREME,GL NV7 Shipping Inc,Hyundai Glovis Co Ltd,Hyundai Glovis Co Ltd,MAI,20138,199.97000122070313,35.400001525878906,33.0,Vehicles Carrier
9078567,KALIMANTAN LEADER,Salam Pacific Indonesia Lines,Salam Pacific Indonesia Lines,Salam Pacific Indonesia Lines,IDA,4051,100.29000091552734,21.0,18.559999465942383,Vehicles Carrier
